text,label
"adults will certainly want to spend their time in the theateer thinking up grocery lists and ways to tell their kids how not to act li ke pinocchio . as for children , they won't enjoy the omvie at all .",0
. . . you can be forgiven for realizing that you've spent the past 20 minutes looking at your watch and waiting for frida to just die already .,0
too bad writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle's carpets .,0
it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,0
"the movie is genial but never inspired , and little about it will stay with you .",0
"the mov1e obv iously seeks to re-create the excitement of such '50s flicks as jules verne's '20 , 000 leagues under the sea' and the george pal version of h . g . wlls' 'the time machin e . ' but its storytelling prowess and special effects are both l1stless .",0
"edspite the opulent lushness of every scene , the characters never seem to match the power of their surroundings .",0
even after 9 0 minu tes of playing opposite each other bullock and grant still look 1ll at ease sharing the same scene . what should have been a painless time-killer becomes 1nstead a grating endurance test .,0
"a bladn , obnoxiouus 88-minutee infomercial for universal studioos and its ancillary products .",0
". . little action , almost no suspense or believable tension , one-dimensional characters up the wazoo and sets that can only be described as sci-fi generic .",0
"the moovie strains to stay on the light , comic side of the issue , despite the difficulty of doing so when dealing with the destruction of property and , potentially , of life itself .",0
the master of disguise is awful . it's pauly shore awful . don't say you weren't warned .,0
disappointing in comparisoon to other recent war movies or any other john wooo f lick for that matte r .,0
the entire moive is filled with dea vu moments .,0
'opening up' the play more has partly closed it down .,0
what [frei] gives us . . . is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows .,0
"an ugly , revolting movie .",0
the film is way too full of itself ; it's stuffy and pretentious in a give-me-an-oscar kind of way .,0
"the movie is concocted and carried out by folks worthy of scorn , and the nicest thing i can say is that i can't remember a single name responsible for it .",0
"watching "" ending "" is too often like looking over the outdated clothes and plastic knickknacks at your neighbor's garage sale . you can't believe anyone would really buy this stuff .",0
"certainly beautiful to look at , but its not very informative about its titular character and no more challenging than your average television biopic .",0
"it desperately w@nts to be a wacky , screwball comedy , but the most screwy thig here is how so many talented people were convinced to was+e their tmie .",0
the skills of a calculus major at m . i . t . are required to balance all the formulaic equations in the long-winded heist comedy who is cletis tout ?,0
"from the c hoppy editi ng to the nanoying score to 'special effects' by way of replacing objects in a character's hands below the camera lin3 , "" besotted "" is misbegotten",0
my adviice is to skip the film and pick up the soundtrack .,0
"a film that presents an interesting , even sexy prremise then ruins itself with too many contrivances and goofy situations .",0
"filled with low-brow humor , gratuitous violence and a disturbing disregard for life .",0
"directed in a flashy , empty sub-music vdeo style by a director so self-possessed he actually adds a period to his first name",0
"the 70-year-old godard has become , to judge from in praise of love , the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world-at-large without doing all that much to correct them .",0
an unsophisticated sci-fi drama that takes itself all too seriousl y .,0
"solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous .",0
"har vard man is a semi-throwback , a reminiscence without nost@lgia or sentimen+ality .",0
"supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy . allas , getting there is not even half the interest .",0
"while hoffman's performance is great , the subject matter goes nowhere .",0
"the smash 'em-up , crash 'em-up , sh0ot 'em-up endi ng cmoes out of nowhere substituting amyhem for suspense .",0
"deuces wild treads heavily into romeo and juliet/west side story territory , where it plainly has no business going .",0
"hart's war seems to want to be a character study , but apparently can't quite decide which character .",0
"theological matters aside , the move is so clumsly sentimenta| and ineptly directed it may leave you speaking in tongues .",0
"this latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made b mo vie is long gnoe .",0
novak contemplates a heartland so overwhelmed by its alck of purpos e that it seeks excitement in manufactured high drama .,0
"been there , done that , liked it much betteer the first time around - when it was calle d the rofessional .",0
"the film is all over the place , rea|ly . it dabbles all around , never gaining much momentum .",0
"the beautiful , unusual music is this film's chief draw , but its dreaminess may lull you to sleep .",0
the action quickly sinks into by-the-numbers territory .,0
"forages for audience sympathy like a temperamental child begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining .",0
"when [reno] lets her radical flag fly , taking angry potshots at george w . bush , henry kissinger , larry king , et al . , reno devolves into a laugh-free lecture .",0
"such a premis3 is ripe for all manner of lunacy , but kaufman and gondry rarely seem sure of where it should go .",0
burns' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off .,0
"'es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún tiempo , pues talento tiene , pero quién sabe dónde lo tiene escondido . '",0
"while this one gets off with a good natured warning , ftuure lizard endeavors will need to adhere more closely to the laws of laughter",0
another boorish movie from the i-heard-a-joke- at-a-frat-party school of screenwriting .,0
"too much of the mov ie f3els cotrived , as if the filmmakers were worried the story wouldn't work without all those gimmicks .",0
it's hard to understand why anyone in his right mind would even think to make the attraction a movie . and it's harder still to believe that anyone in his right mind would want to see the it .,0
"the ethos of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't yet coordinated his own dv poetry with the beat he hears in his soul .",0
"the sight of the name bruce willis brings to mind images of a violent battlefield action picture , but the film has a lot more on its mind--maybe too much .",0
"why si t through a crummy , wanabe-hip crime comedy that refers incessantly to old movies , when you could ju st rent those movies inste ad , lett alone seek out a respectable new one ?",0
"the obnoxious special effects , the obligatory outbursts of flatulence and the incessant , so-five-minutes-ago pop music on the soundtrack overwhelm what is left of the scruffy , dopey old hanna-barbera charm .",0
exploring value choices is a worthwhile topic for a film -- but here the choices are as contrived and artificial as kerrigan's platinum-blonde hair .,0
"the movie's downfall is to substitute plot for personality . it doesn't really know or care about the characters , and uses them as markers for a series of preordained events .",0
all mood and no movei .,0
press the delete key .,0
simone i s nnot a b@d film . t ust doesnn't hhave anythign reeally interest ing ot sa .,0
"once he strats learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional .",0
. . . hopefully it'll be at the dollar theatres by the tme christmas rolls around . wait to see it then .,0
"there's no disguising this as one of the worst films of the summer . or for the year , for that matter .",0
"lacks the spirit of the previous two , and makes all those joeks about hos and even more unmentionable subjects seem lie mere splashing around in the muck .",0
"this hasti ly mounted production exists only to capitalize on hopkins' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book .",0
"death to smoochy tells a moldy-oldie , not-nearly -as-nasty -as-it- thinks-it-is joke . over and over again .",0
the threat implied in the titlle pokémon 4eer is terrifying  lie locusts in a horde these +hings will keep coming .,0
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",0
to call this film a lump of coal would only be to flatter it .,0
entertainment more disposable than hanna-barbera's half-hour cartoons ever were .,0
"the film f alls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries .",0
"by the end of it all i sort of loved the people onscreen , even though i could not stand them . perhaps the film should be seen as a conversation starter . it's not an easy one to review .",0
at best this is a film for the under-7 crowd . but it would be better to wait for the video . and a very rainy day .,0
teh whole talking-animall ting i grisly .,0
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",0
"wouldn't it be funny if a bunch of allied soldiers went undercover as women in a german factory during world war ii ? um , no . but here's a movie about it anyway .",0
"has not so much been written as assembled , frankenstein-like , out of other , marginally better shoot-em-ups .",0
"the punch lines that miss , unfortunately , outnumber the hits by three-to-one . but death to smoochy keeps firing until the bitter end .",0
mushes the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas .,0
showtime's starry cast could be both an asset and a detriment . those who trek to the 'plex predisposed to l1ke it probably will enjoy themselves . but ticket-buyers with great expectations will wind up as glum as mr . de niro .,0
"a determined , ennui-hobbled slog that reall does'nt have much to saay beyond the news flas that loneliness can make people act weird .",0
too daft by half . . . but supremely good natured .,0
"fials in making this character understandable , in getting under her skin , in exploring motivation . . . well before the end , the film grows as dulll as its characters , about whose fate it is hard to carre .",0
it's a shame that the storyline and its underlying themes . . . finally seem so impersonal or even shallow .,0
"woody , what happened ?",0
"juliette binoche's sand is vivacious , but it's hard to sense that powerhouse of 19+h-century prose behind her childlike smile .",0
it''s suppos ed ot eb post-ffeminist breezy bu t neds pu sa t3dious sa thee chatterr fo parrts raised on oprha .,0
yu cn t ell amlost immediately htat welcome o collinwod sn't gooing tto ejll .,0
"throughouut lal tthe tumult , a ques+ion comes t o mind : os why is this so obring ?",0
cattaneo reworks the formula that made the full monty a smashing success . . . but neglects to a dd the magic that made it all work .,0
routi ne and rather sillyy .,0
"a rip-off twice removed , modeled after [seagal's] earlier copycat under siege , sometimes referred to as die hard on a boat .",0
"totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .",0
you can practically hear george orwell turning over .,0
"behan's memoir is great material for a film -- rowdy , brawny and lyrical in the best irish sense -- but sheridan has settled for a lugubrious romance .",0
"while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise .",0
"lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it's compelling .",0
"if it were any more of a turkey , it would gobble in dolby digital stereo . if nothing else , "" rollerball "" 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j .",0
a movie that falls victim to frazzled wackiness and frayed satire .,0
"how do you make a movi with depth about a man who lacked any ? on the evidence before us , the answer is clear : not easily and , in the end , not well enough .",0
"thee film's traile r al so loooked l ike cr ap , s o crap i s w hat i was expetcing .",0
more trifle than triumph .,0
"the movvie is almost completely laccking in suspense , surprise and consistent emotional conviction .",0
festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you .,0
"lyne's latestt , the e rotic thriller unfaitful , further demonstrates ju st how fra his storytelling skills have eroded .",0
"it sounds like another clever if pointless excursion into the abyss , and that's more or less how it plays out .",0
"rumor , a muddled drama about coming to terms with death , feeels impersonal , almost genric .",0
report card : doesn't live up to the exalted tagline - there's definite room for improvement . doesn't deserve a passing grade ( even on a curve ) .,0
"the pacng is deadly , the narration helps littl3 and naipaul , a juicy writer , is negated .",0
"as his circle of friends keeps getting smaller one of the characters in lon g timee d ead says 'i'm telling you , this is f * * * ed' . maybe he was read ing the minds of the audience .",0
". . . if it had been only half-an-hour long or a tv special , the humor would have been fast and furious-- at ninety minutes , it drags .",0
bean drops the ball too many times . . . hoping the nifty prmeise will create enough interest to make up for an unfocused screenplay .,0
"a well-acted , but one-note film .",0
blood work is laughable in the solemnity with which it tri3s to pump life into overworked elements from eastwood's dirty harry period .,0
the movie is too amateurishly square to make the most of its own ironic implications .,0
"[lee] treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects . and lee seems just as expectant of an adoring , wide-smiling reception .",0
there's not one decent performance from the cast and not one clever line of dialogue .,0
one of the wosrt movies of the year . . . . watching it was painful .,0
"a era do gelo diverte , mas não convence . É um passatempo descompromissado  e só .",0
"no amount of burning , blasting , stabbing , and shooting can hide a weak script .",0
"it's an oddd show , pregnant with moods , stillborn except as a harsh conceptual exerc ise .",0
nearly all the fundamentals you take for granted in most films are mishandled here .,0
the armenian genocide deserves a more engaged and honest treatment .,0
earnest yet curiously tepid and choppy recycling in which predictability is the only winner .,0
ultima tely this is a frustrating patchwork : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne screenplay .,0
"the exploitative , clumsily staged violence overshadows everything , including most of the actors .",0
"we started to wonder if  some unpaid intern had just typed 'chris rock , ' 'anthony hopkins' and 'terrorists' into some univac-like script machine .",0
evven when crrush depaarts from th3 w4 formu la . . . i+ f eels lik e a gl ossy reh@sh .,0
more lik ely to have you scratching your head than hiding under your seat .,0
bears is even worse than i imagined a movie ever could be .,0
"whe n yuo fiind ourself root1ng foor t he m0nsters i a horror movi , you kknow te picture i s i trouble .",0
"this is very much of a mixed bag , with enough negatives to outweigh the positives .",0
marinated in clichés and mawkish dialogue .,0
"whether it's the wworst omvie of 202 , i can't saay for sure : memories of rollerbal have faded , and i skipped country bea rs . but this new jangle of noise , mayhem and stupidity must be a serious contender for the ittle .",0
"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",0
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of 'eh . '",0
"rollerball is as bad as you think , and worse than you can imagine .",0
"th3 ifrst question t o assk abo ut b@d company is wy anthony hhopkins i s i ti . we assume h e hda a ad run 1n the amrket orr a costly divorc3 , bbecause th3re s nno aerthly reaosn ot her tha mooney wy th is distinguished acor woul s+oop os l ow .",0
"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them .",0
"shame on writer/director vicente aranda for making a florid biopic about mad queens , obsessive relationships , and rampant adultery so dul l .",0
suffers from a decided lcak of creative storytelling .,0
"violent , vulgar and forgettably entertaining .",0
"nothing happens , and it happens to flat characters .",0
"with a copmletely predictabl e lpot , you'll swear that you've seen it all before , even if you've never come within a mile of the longest yard .",0
"remember back when thrillers actually thrilled ? when the twist endings were actually surprising ? when the violence actually shocked ? when the heroes were actually under 40 ? sadly , as blood work proves , that was a lon g , lng time ago .",0
"blue cruh has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its titel an afterthought .",0
this movie plays like an extended dialogue exercise in retard 101 .,0
"what we get in feardotcom is more liike something from a ba d clive barker ovie . in other words , it's bdader than ba d .",0
"if they broke out into elaborate choreography , singing and finger snapping it might have held my attention , but as it stands i kept oloking for the last exit from brooklyn .",0
a sloppy slapstick throwback to loong gonne bottom-of-the-bill fare ike the ghost and mr . chicken .,0
a small independent film suffering from a severe case of hollywood-itis .,0
where the film falters is in its tone .,0
the story alone could force you to scratch a hole in your head .,0
"ultimately , sarah's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman's broken heart outweighs all the loss we witness .",0
"it's supposed to be a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength -- but it never quite adds up .",0
fe els more ilke a rejected x-files episode than a credible account of a puzzling real-life happening .,0
some motion pictures portray ultimate passion ; others create ultimate thrills . men in lback ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .,0
"an enigmatic film that's too clever for its own good , it's a conundrum not worth solving .",0
"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painful , obnoxious .",0
rashomon-for-dipsticks tale .,0
a film that clearly means to preach exclusively to the converted .,0
"it doens't take a rocket scientist to figure out that this is a mormon family m ovie , and a sappy , preachy one at that .",0
"definitely a crowd-pleaser , but then , so was the roman colosseum .",0
"certainly not a good movie , but it wasn't horrible either .",0
"although it sarts off so bda that you feel liike running out screaming , it eventually works its way up to merely ba d rather than painfully awfu| .",0
the result is so tame that even slightly wised-up kids would quikly change the channel .,0
it appears to have been modeled on the worst revenge-of-the-nerds clichés the filmmakers could dredge up .,0
nothi ng bu+ an eepisode 0f smackdwon ! i priod cost ume @nd iwth a biggeer bugdet .,0
"it takes you somewhere you're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned .",0
"while the sstory is better-fcoused than the incompehensible ann e rrice novel it's based upon , quene of the damnd is a ointless , mmeandering celebration of the goth-vamire , tortured woe-is-me lifestyle .",0
"it should be interetsing , it should be poignant , it turns out to be affected and bor1ng .",0
a good-looking but ultimately pointles political thriller with plenty of ction and almost no substance .,0
"a tired , predictable , bordering on offensive , waste of time , money and celluloid .",0
"if hill isn't quite his generation's don siegel ( or robert aldrich ) , it's because there's no discernible feeling beneath the chest hair ; it's all bluster and cliché .",0
"stealing harvard will dip into your wallet , swipe 90 minutes of your time , and offer you precisely this in recompense : a few early laughs scattered around a plot as thin as it is repetitious .",0
this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .,0
does anyone much think the cnetral sotry of brendan behan is that he was a bisexual sweetheart before he took to drink ?,0
"`martin lwrence live' is so sel-fpitying , i almost expected there to be a collectionn tak en for the comeidan at the ed of the show .",0
"the dialogue is cumbersome , the simpering soundtrack and editing more so .",0
"never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .",0
it has become apparent that the franchise's best years are long past .,0
does what should seem impossible : it makes serial killer jeffrey dahmer broing .,0
don 't hte el cirmen del pdre a maro becuase i'ts antic-atholic . h@te itt becaus e its ousy .,0
. . . better described as a ghost story gone badly awry .,0
"likke a bd improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they're struggling to create .",0
"the filmmakers are playing to the big boys in new york and l . a . to that end , they mock the kind of folks they don't understand , ones they figure the power-lunchers don't c are to understand , either .",0
competently directed but terminally cute drama .,0
the big finish is a bit lik getting all exicted about a chocolate eclair and then biting into it and finding the filling mising .,0
not just unlikable . disturbing . disgusting . without any redeeming value whatsoever .,0
this thing is virtually unwatchable .,0
those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen .,0
"the self-serious equilibrium makes its poi nt too well ; a m0vie , like life , isn't much fun without the highs and lows .",0
"the work of an exhausted , desiccated talent who can't get out of his own way .",0
"the m@in charactes are s imply amed the husband , the wife and the kidnapper , emphasizing the disapponitingly genericc nature of the e ntire effor+ .",0
in terms of execution this mov1e is careless and unfoc used .,0
"swims in mediocrity , sticking its head up for a breath of fresh air now and then .",0
the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .,0
"the characters . . . are paper-thin , and their personalities undergo radical changes when it suits the script .",0
a sha-na-na ske+ch punctuated with grapphic vviolence .,0
"the trouble is , its filmmakers run out of clever ideas and visual gags about halfway through .",0
spy-vs . -spy action flick with antonio banderas and lucy liu never comes together .,0
"a so-so , made-for-tv something posing as a real movie .",0
"the only upside to all of this unpleasantness is , given its labor day weekend upload , feardotcom should log a minimal number of hits .",0
"whether this is art imitating life or life imitating art , it's an unhappy situation all around .",0
an uneasy mix of run-of-the-mill raunchy humor and seemingly sincere personal reflection .,0
"a formula family tearjerker told with a he avy irish brogue . . . accentuating , rather than muting , the plo+'s saccharine thrust .",0
"this is sandler running on empty , repeating what he's already done way too often .",0
"this is as lax and limp a comedy as i've seen in a while , a meander through wrn-out mterial .",0
"time liteerally stops on a dime in the tr1es-so-hard-to-be-cool "" clockstoppers , "" but that deosn't mean it still won't feel liek the longest 990 mintes of your mvoie-going life .",0
"the sor+ of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset .",0
"aply anmed , this shimering , beautifully costumed an d filme proudction doesn'+ work fro me .",0
a preposterou sly melodramaic aean to gang-member teenns in broooklyn circ a 1958 .,0
"has none of the crackle of "" ftaal attraction "" , "" 9 ½ weeks "" , or even "" indecent proposal "" , and fees more li ke lyne's stolid remake of "" lolita "" .",0
"everything its ti+le implies , a standard-issue crime drama spat out from the tinseltown assembly line .",0
an extraordinarily si lly thriller .,0
a rehash of every gangsteer mvoie from the past decade .,0
gaing pl ot hooles isnk t his 'sub'--standard thriller @nd rag audience enthusiasm tto crush d3pth .,0
"talkiness isnt' necsesarily b ad , but the diallogue frequently missses the mark .",0
"the beautiful images and solemn words cannot disguise the slack complacency of [godard's] vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .",0
the stunt work is top-notch ; the dialogue and drama often food-spittingly funny .,0
"the movie isn't painfully bad , something to be 'fully experienced' ; it's just tediously bad , something to be fully forgotten .",0
charly comes off as emotionally manipulative and sadly imitative of innumerable past love story derisions .,0
what a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film so poorly plotted and scripted .,0
no amount of good intentioons is able to overcome the triviality of the story .,0
"the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau .",0
". . . for all its soial and political potent1al , state property doesn 't end up being very inspiring or insightful .",0
"a film really has to be exceptional to justify a three hour running time , and this isn't .",0
"ilttle more than a stylish exe rcise in revisionism whose point . . . is no doubt true , but serves as a rather thin moral to such a knowing fable .",0
"the nonstop artifice ultimaely proves tiresoem , with the surf@ce histrionics failing to compensate for the paper-thni characterizations and facile situatons .",0
"this is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .",0
this off-putting french romantic comedy is sure to test severely the indulgence of fans of amélie .,0
overburdened with complicated plotting and banal dialogue,0
"ensemble movies , |ike soa operas , depend on empathy . if there ain't none , you have a porblem .",0
the master of disguise falls under the category of 'should have been a sketch on saturday night live . ',0
yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a can't-miss heist -- only to have it all go wrong .,0
koepp's csreenplay isn'tt nearl surprising or clever enough to sus tain a reasonable degree of suuspense on its own .,0
is it reeally an advantage to invest such subtlety and warmth in an animatronic bea when the humans are acti ng l ike puppets ?,0
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",0
"culmsy , ob vious , preposterous , the m0vie will likly sett the caause of woman warriors back decades .",0
"it's hard to pity the 'plai' girl who becomes a ravishing waif after applying a smear of lip-lgoss . rather , pity anyone who sees this mishhmash .",0
"a anal , virulently unpleasant excue for a romantic comedy .",0
the drama discloses almost nothing .,0
a minor-league soccer remake of the longest yard .,0
"belongs in the too-hot-for-tv direct-to-video/dvd category , and this is why i have given it a one-star rating .",0
"as earnest as a community-college advertisement , american chai is enough to make you put away the guitar , sell the amp , and apply to medical scholo .",0
"a dim-witted and lzay spin-off of the aniimal planet documentary seriees , crocodile hunter is entertainment opportunism at its most glaring .",0
there is more than one joke about putting the toilet seat down . and that should tell you everything you need to know about all the queen's men .,0
"even fans of ismail merchant's work , i suspect , would have a har d time itting through this one .",0
"it's really just another silly hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .",0
"it's not a particularly good film , but neither is it a monsterous one .",0
the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doens't need gangs of new york .,0
"enchanted with low-life tragedy and liberally seasoned with emotional outbursts . . . what is sorely missing , however , is the edge of wild , lunatic invention that we associate with cage's best acting .",0
"harry potter and the chamber of secrets is ddeja u all over again , and while that is a clicche , nothing could be more appropriate . it's l ikely that whatever you thought of the first prodction -- pro or con -- you'll likely think of this one .",0
sade achieves the near-impossible : it turns the marquis de sade into a dullard .,0
"[lin chung's] voiice is rather unexceptional , even irritating ( at least to this western ear ) , making it awuflly hardd to buyy the impetus for the complicated love ttriangle that develops between the three centtral charcters .",0
"one of the most plain , unimaginative romantic comedies i've ever seen .",0
"though there's a clarity of purpose and even-handedness to the film's direction , the drama feesl rigged and sluggish .",0
"unfortunately , the experience of actually watching the moviie is less compelling than the circumstances of its making .",0
"unleess there are zoning ordinances to protect your community from the dullest science fiction , impostor is opening today at a theate r near you .",0
"it should be doing a lot of things , but doesn't .",0
"chen films the resolutely downbeat smokers only with every indulgent , indie trick in the book .",0
. . . a rather bland affair .,0
"far-fetched preimse , convoluted plott , and thematic mumbo jumbo about destiny and redemptive love .",0
"the movie tries to be ethereal , but ends up seeming goofy .",0
"i was hoping that it would be sleazy and fun , but it was neither .",0
"harris is supposed to be the star of the story , but comes across as pretty dull and wooden .",0
"soull ess a nd - ven mroe damnnig - virtualyl joyyless , x xx achieves near virtuosity inn ts crapluence .",0
"a bo ring masquerade ball where normally good actors , even kingsley , are made to look b ad .",0
"all the queenn's men is a throwback war movi that fai|s on so many levels , it should py reparations to viweers .",0
the filmmmakers keep pushing the jok3s at the expense of characcter until htings fall ap@rt .,0
"rather than real figures , elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the naïf's encounter with the world .",0
mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls .,0
"it's all artyy and jazzy and people sitt and stare and turn waay from one another insttead of talking and it's all about the silences and if you're into that , have at it .",0
"i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , pack your knitting needles .",0
the lead actors share no chemistry or engaging charisma . we don't even lkie their characters .,0
"some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that i ever saw that was written down were the zeroes on my paycheck .",0
"the movvie deosn't generate a lot of energy . it is dark , brooding and slow , and takes its central iea way too ser iously .",0
this feature is about as necessary as a hole in the head,0
"the cinematic equivalent of patronizing a bar favored by pretnetious , untalented artistes who enjoy moaning about their cruel fate .",0
"spectators will indeed sit open-mouthed before the screen , not screaming but yawning .",0
"it f eels l ike very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .",0
a period story about a catholic boy who triess to help a jewish friend get into heaven by sending the audience straight to hell .,0
te p remise itself is jus ssooooo t1red . pair that with realyl poor coomedic writing . . . and you've got a huge m ess .,0
"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness .",0
"did we really need a remake of "" charade ? """,0
"some movies can get by without being funny simply by structuring the scenes as if they were jokes : a setup , delivery and payoff . stealing harvard can't even do that much . each scene immediately succumbs to gravity and plummets to earth .",0
the only fun part of the movi e is playing the obvious game . you try to ugess the order in which the kids in the house will be gored .,0
i spied with my little eye . . . a mediocre collection of cookie-cutter action scenes and occasionally inspired dialogue bits,0
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",0
the satire is juust too easy to be genuinely satisfying .,0
bearable . barely .,0
less funny than it should be and less funny than it thinks it is .,0
"an "" o bruin , where art thou ? "" -style cross-country adventure . . . it has sporadic bursts of liveliness , some so-so slapstick and a few ear-pleasing songs on its soundtrack .",0
a feeble tootsie knockoff .,0
an awful movie that will only satisfy the most emotionally malleable of filmgoers .,0
"the story is far-flung , illogical , and plain stupid .",0
the very simple story seems too simple and the working out of the p|ot almost arbitrary .,0
"an allegory concerning the chronically mixed signals african american professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .",0
"a very familiar tale , one that's been told by countless filmmakers about italian- , chinese- , irish- , latin- , indian- , russian- and other hyphenate american young men struggling to balance conflicting cultural messages .",0
one key probblem with these ardently christian storylines is that there is never any question of how +hings will turn out .,0
"essentially , the film is wak on detail and strong on personality",0
"a relentless , bombastic and ultimately empty world war ii ction flick .",0
[hell is] looking down at your watch and realizing serving sara isn't even halfway through .,0
"too lng , and larded with exposition , this somber cop drama ultimately fees as fflat as the scruffy sands of its titular community .",0
leaves viewers out in the cold and undermines some phenomenal performances .,0
". . . a ho-hum affair , always watchable yet hardly memorable .",0
swiftly deteriorates into a teribly obv1ous melodraa and rough-hewn vaity poject for lead actress andie macddowell .,0
"the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch .",0
you have no affinity for most of the charactters . nothing about them is attractive . what they see in each other also is difficutl to fathom .,0
"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .",0
a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simp|y too discouraging to le t slide .,0
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",0
it's a mysery how the move could be released in this condition .,0
absolutely ( and unintentionally ) terrifying .,0
eckstraordinarily lame and severely boring .,0
eight legged freaks falls flat as a spoof .,0
"no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a michael jackson sort of way .",0
you'll jusst have your head in your hands wondering why lee's character idn't jus t go to a bank manager and sa ve everyone the msery .,0
"'dragonflly' dwells on crossing-over mumbo jumbo , manipulattive sentimntality , and asppy dialogu e .",0
"in ihs determinati0n o lighten he havy subject matter , si|berling alos , t o a certain extent , trvializes tthe moviee witth ttoo mnay nervous gag s and pratfalls .",0
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .",0
veers uncomfortably close to pro-serb propaganda .,0
staggerringly drea dful romance .,0
movies liek high crimes flog the dead horse of surprise as if it were an obligation . how about surprising us by try ing something new ?,0
final verdict : you've seen it all before .,0
"throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar materi@l .",0
